institutionCode,collectionCode,catalogNumber,occurrenceID,eventDate,decimalLongitude,decimalLatitude,scientificName,scientificNameID,occurrenceStatus,basisOfRecord
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2663,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2663,98-07-20,-124.01384874817856,44.612946478358616,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2664,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2664,98-07-20,-124.01958172347614,44.61502003193083,Polycirrinae,181512,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2665,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2665,98-07-20,-124.04239879297977,44.61948634304918,Polycirrinae,181512,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2666,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2666,98-07-20,-124.0071951888856,44.57726524599502,Polycirrinae,181512,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2667,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2667,98-07-20,-124.01384874817856,44.612946478358616,Polycirrinae,181512,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2668,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2668,98-07-20,-124.01958172347614,44.61502003193083,Polydora cornuta,131143,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2669,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2669,98-07-20,-124.04239879297977,44.61948634304918,Polydora cornuta,131143,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2670,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2670,98-07-20,-124.0071951888856,44.57726524599502,Polydora cornuta,131143,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2671,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2671,98-07-20,-124.01384874817856,44.612946478358616,Polydora cornuta,131143,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2672,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2672,98-07-20,-124.01958172347614,44.61502003193083,Pseudopolydora paucibranchiata,131168,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2673,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2673,98-07-20,-124.04239879297977,44.61948634304918,Pseudopolydora paucibranchiata,131168,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2674,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2674,98-07-20,-124.0071951888856,44.57726524599502,Pseudopolydora paucibranchiata,131168,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2675,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2675,98-07-20,-124.01384874817856,44.612946478358616,Pseudopolydora paucibranchiata,131168,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2676,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2676,98-07-20,-124.01958172347614,44.61502003193083,Tharyx parvus,334924,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2677,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2677,98-07-20,-124.04239879297977,44.61948634304918,Tharyx parvus,334924,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2678,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2678,98-07-20,-124.0071951888856,44.57726524599502,Tharyx parvus,334924,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2679,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2679,98-07-20,-124.01384874817856,44.612946478358616,Tharyx parvus,334924,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2680,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2680,98-07-20,-124.01958172347614,44.61502003193083,Tharyx parvus,334924,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2681,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2681,98-07-20,-124.04239879297977,44.61948634304918,Tharyx parvus,334924,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2682,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2682,98-07-20,-124.0071951888856,44.57726524599502,Tharyx parvus,334924,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2683,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2683,98-07-20,-124.01384874817856,44.612946478358616,Tharyx parvus,334924,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2684,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2684,98-07-20,-124.01958172347614,44.61502003193083,Upogebia pugettensis,367757,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2685,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2685,98-07-20,-124.04239879297977,44.61948634304918,Upogebia pugettensis,367757,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2686,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2686,98-07-20,-124.0071951888856,44.57726524599502,Upogebia pugettensis,367757,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2687,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2687,98-07-20,-124.01384874817856,44.612946478358616,Upogebia pugettensis,367757,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2688,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2688,98-07-20,-124.01958172347614,44.61502003193083,Upogebia pugettensis,367757,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2689,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2689,98-07-20,-124.04239879297977,44.61948634304918,Upogebia pugettensis,367757,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2690,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2690,98-07-20,-124.0071951888856,44.57726524599502,Upogebia pugettensis,367757,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2691,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2691,98-07-20,-124.01384874817856,44.612946478358616,Upogebia pugettensis,367757,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2692,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2692,98-07-20,-124.01966906931332,44.58975814065373,Americorophium salmonis,431328,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2693,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2693,98-07-20,-124.03749118835336,44.62065634707497,Americorophium salmonis,431328,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2694,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2694,98-07-20,-124.0450056196136,44.617950097011125,Americorophium salmonis,431328,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2695,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2695,98-07-20,-124.01345866959647,44.61805436647822,Americorophium salmonis,431328,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2696,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2696,98-07-20,-124.0143355186714,44.60398464320307,Americorophium salmonis,431328,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2697,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2697,98-07-20,-124.01966906931332,44.58975814065373,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2698,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2698,98-07-20,-124.03749118835336,44.62065634707497,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2699,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2699,98-07-20,-124.0450056196136,44.617950097011125,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2700,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2700,98-07-20,-124.01345866959647,44.61805436647822,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2701,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2701,98-07-20,-124.0143355186714,44.60398464320307,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2702,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2702,98-07-20,-124.01966906931332,44.58975814065373,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2703,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2703,98-07-20,-124.03749118835336,44.62065634707497,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2704,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2704,98-07-20,-124.0450056196136,44.617950097011125,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2705,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2705,98-07-20,-124.01345866959647,44.61805436647822,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2706,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2706,98-07-20,-124.0143355186714,44.60398464320307,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2707,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2707,98-07-20,-124.01966906931332,44.58975814065373,Hemicyclops subadhaerens,352253,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2708,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2708,98-07-20,-124.03749118835336,44.62065634707497,Hemicyclops subadhaerens,352253,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2709,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2709,98-07-20,-124.0450056196136,44.617950097011125,Hemicyclops subadhaerens,352253,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2710,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2710,98-07-20,-124.01345866959647,44.61805436647822,Hemicyclops subadhaerens,352253,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2711,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2711,98-07-20,-124.0143355186714,44.60398464320307,Hemicyclops subadhaerens,352253,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2712,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2712,98-07-20,-124.01966906931332,44.58975814065373,Hemicyclops subadhaerens,352253,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2713,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2713,98-07-20,-124.03749118835336,44.62065634707497,Hemicyclops subadhaerens,352253,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2714,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2714,98-07-20,-124.0450056196136,44.617950097011125,Hemicyclops subadhaerens,352253,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2715,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2715,98-07-20,-124.01345866959647,44.61805436647822,Hemicyclops subadhaerens,352253,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2716,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2716,98-07-20,-124.0143355186714,44.60398464320307,Hemicyclops subadhaerens,352253,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2717,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2717,98-07-20,-124.01966906931332,44.58975814065373,Leptochelia savignyi,136475,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2718,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2718,98-07-20,-124.03749118835336,44.62065634707497,Leptochelia savignyi,136475,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2719,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2719,98-07-20,-124.0450056196136,44.617950097011125,Leptochelia savignyi,136475,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2720,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2720,98-07-20,-124.01345866959647,44.61805436647822,Leptochelia savignyi,136475,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2721,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2721,98-07-20,-124.0143355186714,44.60398464320307,Leptochelia savignyi,136475,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2722,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2722,98-07-20,-124.01966906931332,44.58975814065373,Leptochelia savignyi,136475,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2723,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2723,98-07-20,-124.03749118835336,44.62065634707497,Leptochelia savignyi,136475,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2724,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2724,98-07-20,-124.0450056196136,44.617950097011125,Leptochelia savignyi,136475,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2725,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2725,98-07-20,-124.01345866959647,44.61805436647822,Leptochelia savignyi,136475,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2726,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2726,98-07-20,-124.0143355186714,44.60398464320307,Leptochelia savignyi,136475,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2727,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2727,98-07-20,-124.01966906931332,44.58975814065373,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2728,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2728,98-07-20,-124.03749118835336,44.62065634707497,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2729,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2729,98-07-20,-124.0450056196136,44.617950097011125,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2730,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2730,98-07-20,-124.01345866959647,44.61805436647822,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2731,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2731,98-07-20,-124.0143355186714,44.60398464320307,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2732,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2732,98-07-20,-124.01966906931332,44.58975814065373,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2733,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2733,98-07-20,-124.03749118835336,44.62065634707497,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2734,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2734,98-07-20,-124.0450056196136,44.617950097011125,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2735,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2735,98-07-20,-124.01345866959647,44.61805436647822,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2736,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2736,98-07-20,-124.0143355186714,44.60398464320307,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2737,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2737,98-07-20,-124.01966906931332,44.58975814065373,Pygospio elegans,131170,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2738,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2738,98-07-20,-124.03749118835336,44.62065634707497,Pygospio elegans,131170,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2739,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2739,98-07-20,-124.0450056196136,44.617950097011125,Pygospio elegans,131170,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2740,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2740,98-07-20,-124.01345866959647,44.61805436647822,Pygospio elegans,131170,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2741,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2741,98-07-20,-124.0143355186714,44.60398464320307,Pygospio elegans,131170,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2742,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2742,98-07-20,-124.01966906931332,44.58975814065373,Pygospio elegans,131170,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2743,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2743,98-07-20,-124.03749118835336,44.62065634707497,Pygospio elegans,131170,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2744,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2744,98-07-20,-124.0450056196136,44.617950097011125,Pygospio elegans,131170,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2745,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2745,98-07-20,-124.01345866959647,44.61805436647822,Pygospio elegans,131170,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2746,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2746,98-07-20,-124.0143355186714,44.60398464320307,Pygospio elegans,131170,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2747,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2747,98-07-20,-124.00762862034037,44.62421865766108,Eteone californica,327523,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2748,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2748,98-07-20,-124.02659522831598,44.609627708379556,Eteone californica,327523,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2749,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2749,98-07-20,-124.03545510588164,44.614607134640416,Eteone californica,327523,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2750,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2750,98-07-20,-124.01825058309691,44.611691974637175,Eteone californica,327523,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2751,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2751,98-07-20,-124.00762862034037,44.62421865766108,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2752,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2752,98-07-20,-124.02659522831598,44.609627708379556,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2753,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2753,98-07-20,-124.03545510588164,44.614607134640416,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2754,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2754,98-07-20,-124.01825058309691,44.611691974637175,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2755,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2755,98-07-20,-124.00762862034037,44.62421865766108,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2756,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2756,98-07-20,-124.02659522831598,44.609627708379556,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2757,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2757,98-07-20,-124.03545510588164,44.614607134640416,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2758,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2758,98-07-20,-124.01825058309691,44.611691974637175,Grandidierella japonica,238740,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2759,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2759,98-07-20,-124.00762862034037,44.62421865766108,Hemicyclops subadhaerens,352253,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2760,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2760,98-07-20,-124.02659522831598,44.609627708379556,Hemicyclops subadhaerens,352253,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2761,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2761,98-07-20,-124.03545510588164,44.614607134640416,Hemicyclops subadhaerens,352253,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2762,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2762,98-07-20,-124.01825058309691,44.611691974637175,Hemicyclops subadhaerens,352253,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2763,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2763,98-07-20,-124.00762862034037,44.62421865766108,Macoma balthica,141579,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2764,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2764,98-07-20,-124.02659522831598,44.609627708379556,Macoma balthica,141579,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2765,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2765,98-07-20,-124.03545510588164,44.614607134640416,Macoma balthica,141579,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2766,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2766,98-07-20,-124.01825058309691,44.611691974637175,Macoma balthica,141579,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2767,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2767,98-07-20,-124.00762862034037,44.62421865766108,Manayunkia aestuarina,130926,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2768,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2768,98-07-20,-124.02659522831598,44.609627708379556,Manayunkia aestuarina,130926,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2769,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2769,98-07-20,-124.03545510588164,44.614607134640416,Manayunkia aestuarina,130926,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2770,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2770,98-07-20,-124.01825058309691,44.611691974637175,Manayunkia aestuarina,130926,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2771,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2771,98-07-20,-124.00762862034037,44.62421865766108,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2772,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2772,98-07-20,-124.02659522831598,44.609627708379556,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2773,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2773,98-07-20,-124.03545510588164,44.614607134640416,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2774,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2774,98-07-20,-124.01825058309691,44.611691974637175,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2775,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2775,98-07-20,-124.00762862034037,44.62421865766108,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2776,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2776,98-07-20,-124.02659522831598,44.609627708379556,Nippoleucon hinumensis,182361,present,HumanObservation
EPA,Combined Till99 & Yaq98 Ferraro Benthic Macrofauna,2777,EPA - Combined Till99 & Yaq98 Ferraro Benthic Macrofauna - 2777,98-07-20,-124.03545510588164,44.614607134640416,Nippoleucon hinumensis,182361,present,HumanObservation
